Time,User full name,Affected user,Event context,Component,Event name,Description,Origin,IP address
"4/12/23, 12:56:15",0211428539,-,Course: F1_BAINFOR-70 Web Development 2,System,Course viewed,The user with id '23481' viewed the course with id '5696'.,web,94.61.13.24
"4/12/23, 11:04:19",021155815C,-,Assignment: CA8: Performance,Assignment,The status of the submission has been viewed.,The user with id '22995' has viewed the submission status page for the assignment with course module id '332121'.,web,10.187.64.63
"4/12/23, 11:04:19",021155815C,-,Assignment: CA8: Performance,Assignment,Course module viewed,The user with id '22995' viewed the 'assign' activity with course module id '332121'.,web,10.187.64.63
"4/12/23, 11:04:11",021155815C,-,Course: F1_BAINFOR-70 Web Development 2,System,Course viewed,The user with id '22995' viewed the course with id '5696'.,web,10.187.64.63
"4/12/23, 10:06:13",0211546145,-,Assignment: CA8: Performance,Assignment,The status of the submission has been viewed.,The user with id '23761' has viewed the submission status page for the assignment with course module id '332121'.,web,83.222.49.72
"4/12/23, 10:06:13",0211546145,-,Assignment: CA8: Performance,Assignment,Course module viewed,The user with id '23761' viewed the 'assign' activity with course module id '332121'.,web,83.222.49.72
"4/12/23, 10:06:08",0211546145,-,Course: F1_BAINFOR-70 Web Development 2,System,Course viewed,The user with id '23761' viewed the course with id '5696'.,web,83.222.49.72
"4/12/23, 10:06:05",0211546145,-,Assignment: CA7: CRUD,Assignment,The status of the submission has been viewed.,The user with id '23761' has viewed the submission status page for the assignment with course module id '331039'.,web,83.222.49.72
"4/12/23, 10:06:05",0211546145,-,Assignment: CA7: CRUD,Assignment,Feedback viewed,The user with id '23761' viewed the feedback for the user with id '23761' for the assignment with course module id '331039'.,web,83.222.49.72
"4/12/23, 10:06:05",0211546145,-,Assignment: CA7: CRUD,Assignment,Course module viewed,The user with id '23761' viewed the 'assign' activity with course module id '331039'.,web,83.222.49.72
"4/12/23, 10:06:02",0211546145,-,Course: F1_BAINFOR-70 Web Development 2,System,Course viewed,The user with id '23761' viewed the course with id '5696'.,web,83.222.49.72
"4/12/23, 08:49:47",0210857849,-,Assignment: CA8: Performance,Assignment,The status of the submission has been viewed.,The user with id '22225' has viewed the submission status page for the assignment with course module id '332121'.,web,83.99.4.243
"4/12/23, 08:49:47",0210857849,-,Assignment: CA8: Performance,Assignment,Course module viewed,The user with id '22225' viewed the 'assign' activity with course module id '332121'.,web,83.99.4.243
"4/12/23, 08:49:42",0210857849,-,Course: F1_BAINFOR-70 Web Development 2,System,Course viewed,The user with id '22225' viewed the course with id '5696'.,web,83.99.4.243
"4/12/23, 08:43:56",0210857849,-,Assignment: CA8: Performance,Assignment,The status of the submission has been viewed.,The user with id '22225' has viewed the submission status page for the assignment with course module id '332121'.,web,83.99.4.243
"4/12/23, 08:43:55",0210857849,-,Assignment: CA8: Performance,Assignment,Course module viewed,The user with id '22225' viewed the 'assign' activity with course module id '332121'.,web,83.99.4.243
"4/12/23, 00:03:37",0211442503,-,Assignment: CA8: Performance,Assignment,The status of the submission has been viewed.,The user with id '22994' has viewed the submission status page for the assignment with course module id '332121'.,web,94.252.122.22
"4/12/23, 00:03:37",0211442503,-,Assignment: CA8: Performance,Assignment,Course module viewed,The user with id '22994' viewed the 'assign' activity with course module id '332121'.,web,94.252.122.22
"3/12/23, 23:40:12",0211442503,-,Choice: Which of the following properties of REST APIs is correct?,Choice,Course module viewed,The user with id '22994' viewed the 'choice' activity with course module id '323595'.,web,94.252.122.22
"3/12/23, 23:40:12",0211442503,-,Choice: Which of the following properties of REST APIs is correct?,Choice,Choice answer added,The user with id '22994' has added the option with id '16359' for the               user with id '22994' from the choice activity with course module id '323595'.,web,94.252.122.22
"3/12/23, 23:40:04",0211442503,-,Choice: Which of the following properties of REST APIs is correct?,Choice,Course module viewed,The user with id '22994' viewed the 'choice' activity with course module id '323595'.,web,94.252.122.22
"3/12/23, 23:40:00",0211442503,-,Choice: Which of the following tasks happens the earliest in software localization?,Choice,Course module viewed,The user with id '22994' viewed the 'choice' activity with course module id '323600'.,web,94.252.122.22
"3/12/23, 23:39:48",0211442503,-,Course: F1_BAINFOR-70 Web Development 2,System,Course viewed,The user with id '22994' viewed the course with id '5696'.,web,94.252.122.22
"3/12/23, 23:39:43",0211442503,-,Choice: A test that expects an HTTP 207 Multi-Status response code is an example of:,Choice,Course module viewed,The user with id '22994' viewed the 'choice' activity with course module id '323598'.,web,94.252.122.22
"3/12/23, 23:39:43",0211442503,-,Choice: A test that expects an HTTP 207 Multi-Status response code is an example of:,Choice,Choice answer added,The user with id '22994' has added the option with id '16363' for the               user with id '22994' from the choice activity with course module id '323598'.,web,94.252.122.22
"3/12/23, 23:39:34",0211442503,-,Choice: A test that expects an HTTP 207 Multi-Status response code is an example of:,Choice,Course module viewed,The user with id '22994' viewed the 'choice' activity with course module id '323598'.,web,94.252.122.22
"3/12/23, 23:39:31",0211442503,-,File: CA6 solution,File,Course module viewed,The user with id '22994' viewed the 'resource' activity with course module id '331038'.,web,94.252.122.22
"3/12/23, 23:39:27",0211442503,-,Course: F1_BAINFOR-70 Web Development 2,System,Course viewed,The user with id '22994' viewed the course with id '5696'.,web,94.252.122.22
"3/12/23, 23:39:22",0211442503,-,Choice: Which of the following measures can help to strengthen user authentication?,Choice,Course module viewed,The user with id '22994' viewed the 'choice' activity with course module id '323611'.,web,94.252.122.22
"3/12/23, 23:39:22",0211442503,-,Choice: Which of the following measures can help to strengthen user authentication?,Choice,Choice answer added,The user with id '22994' has added the option with id '16388' for the               user with id '22994' from the choice activity with course module id '323611'.,web,94.252.122.22
"3/12/23, 23:39:08",0211442503,-,Choice: Which of the following measures can help to strengthen user authentication?,Choice,Course module viewed,The user with id '22994' viewed the 'choice' activity with course module id '323611'.,web,94.252.122.22
"3/12/23, 23:39:04",0211442503,-,Course: F1_BAINFOR-70 Web Development 2,System,Course viewed,The user with id '22994' viewed the course with id '5696'.,web,94.252.122.22
"3/12/23, 23:39:02",0211442503,-,Assignment: CA8: Performance,Assignment,The status of the submission has been viewed.,The user with id '22994' has viewed the submission status page for the assignment with course module id '332121'.,web,94.252.122.22
"3/12/23, 23:39:02",0211442503,-,Assignment: CA8: Performance,Assignment,Course module viewed,The user with id '22994' viewed the 'assign' activity with course module id '332121'.,web,94.252.122.22
"3/12/23, 23:38:57",0211442503,-,Course: F1_BAINFOR-70 Web Development 2,System,Course viewed,The user with id '22994' viewed the course with id '5696'.,web,94.252.122.22
"3/12/23, 21:53:57",021137093F,-,Folder: Lecture notes,Folder,Course module viewed,The user with id '23428' viewed the 'folder' activity with course module id '224393'.,web,213.49.148.250
"3/12/23, 21:53:35",021137093F,-,Course: F1_BAINFOR-70 Web Development 2,System,Course viewed,The user with id '23428' viewed the course with id '5696'.,web,213.49.148.250
"3/12/23, 21:53:08",021137093F,-,Choice: Which of the following measures can help to strengthen user authentication?,Choice,Course module viewed,The user with id '23428' viewed the 'choice' activity with course module id '323611'.,web,213.49.148.250
"3/12/23, 21:53:08",021137093F,-,Choice: Which of the following measures can help to strengthen user authentication?,Choice,Choice answer added,The user with id '23428' has added the option with id '16388' for the               user with id '23428' from the choice activity with course module id '323611'.,web,213.49.148.250
"3/12/23, 21:52:55",021137093F,-,Choice: Which of the following measures can help to strengthen user authentication?,Choice,Course module viewed,The user with id '23428' viewed the 'choice' activity with course module id '323611'.,web,213.49.148.250
"3/12/23, 21:52:41",021137093F,-,Course: F1_BAINFOR-70 Web Development 2,System,Course viewed,The user with id '23428' viewed the course with id '5696'.,web,213.49.148.250
"3/12/23, 21:51:21",021137093F,-,Assignment: CA8: Performance,Assignment,The status of the submission has been viewed.,The user with id '23428' has viewed the submission status page for the assignment with course module id '332121'.,web,213.49.148.250
"3/12/23, 21:51:20",021137093F,-,Assignment: CA8: Performance,Assignment,Course module viewed,The user with id '23428' viewed the 'assign' activity with course module id '332121'.,web,213.49.148.250
"3/12/23, 21:51:11",021137093F,-,Course: F1_BAINFOR-70 Web Development 2,System,Course viewed,The user with id '23428' viewed the course with id '5696'.,web,213.49.148.250
"3/12/23, 21:19:17",0210857849,-,Assignment: CA8: Performance,Assignment,The status of the submission has been viewed.,The user with id '22225' has viewed the submission status page for the assignment with course module id '332121'.,web,83.99.4.243
"3/12/23, 21:19:17",0210857849,-,Assignment: CA8: Performance,Assignment,Course module viewed,The user with id '22225' viewed the 'assign' activity with course module id '332121'.,web,83.99.4.243
"3/12/23, 21:19:14",0210857849,-,Course: F1_BAINFOR-70 Web Development 2,System,Course viewed,The user with id '22225' viewed the course with id '5696'.,web,83.99.4.243
"3/12/23, 21:19:11",0210857849,-,Assignment: CA6: Flask API,Assignment,The status of the submission has been viewed.,The user with id '22225' has viewed the submission status page for the assignment with course module id '329877'.,web,83.99.4.243
"3/12/23, 21:19:11",0210857849,-,Assignment: CA6: Flask API,Assignment,Feedback viewed,The user with id '22225' viewed the feedback for the user with id '22225' for the assignment with course module id '329877'.,web,83.99.4.243
"3/12/23, 21:19:11",0210857849,-,Assignment: CA6: Flask API,Assignment,Course module viewed,The user with id '22225' viewed the 'assign' activity with course module id '329877'.,web,83.99.4.243
"3/12/23, 21:19:07",0210857849,-,Course: F1_BAINFOR-70 Web Development 2,System,Course viewed,The user with id '22225' viewed the course with id '5696'.,web,83.99.4.243
"3/12/23, 21:19:04",0210857849,-,Assignment: CA7: CRUD,Assignment,The status of the submission has been viewed.,The user with id '22225' has viewed the submission status page for the assignment with course module id '331039'.,web,83.99.4.243
"3/12/23, 21:19:04",0210857849,-,Assignment: CA7: CRUD,Assignment,Feedback viewed,The user with id '22225' viewed the feedback for the user with id '22225' for the assignment with course module id '331039'.,web,83.99.4.243
"3/12/23, 21:19:04",0210857849,-,Assignment: CA7: CRUD,Assignment,Course module viewed,The user with id '22225' viewed the 'assign' activity with course module id '331039'.,web,83.99.4.243
"3/12/23, 21:18:58",0210857849,-,Course: F1_BAINFOR-70 Web Development 2,System,Course viewed,The user with id '22225' viewed the course with id '5696'.,web,83.99.4.243
"3/12/23, 19:33:22",0200838753,-,Course: F1_BAINFOR-70 Web Development 2,System,Course viewed,The user with id '18577' viewed the course with id '5696'.,web,94.252.122.111
"3/12/23, 19:25:52",0200838753,-,Assignment: CA8: Performance,Assignment,The status of the submission has been viewed.,The user with id '18577' has viewed the submission status page for the assignment with course module id '332121'.,web,94.252.122.111
"3/12/23, 19:25:52",0200838753,-,Assignment: CA8: Performance,Assignment,Course module viewed,The user with id '18577' viewed the 'assign' activity with course module id '332121'.,web,94.252.122.111
"3/12/23, 19:25:45",0200838753,-,Course: F1_BAINFOR-70 Web Development 2,System,Course viewed,The user with id '18577' viewed the course with id '5696'.,web,94.252.122.111
"3/12/23, 19:19:51",0200838753,-,Course: F1_BAINFOR-70 Web Development 2,System,Course viewed,The user with id '18577' viewed the course with id '5696'.,web,94.252.122.111
"3/12/23, 19:19:27",0200838753,-,Assignment: CA5: Express API,Assignment,The status of the submission has been viewed.,The user with id '18577' has viewed the submission status page for the assignment with course module id '328635'.,web,94.252.122.111
"3/12/23, 19:19:27",0200838753,-,Assignment: CA5: Express API,Assignment,Feedback viewed,The user with id '18577' viewed the feedback for the user with id '18577' for the assignment with course module id '328635'.,web,94.252.122.111
"3/12/23, 19:19:27",0200838753,-,Assignment: CA5: Express API,Assignment,Course module viewed,The user with id '18577' viewed the 'assign' activity with course module id '328635'.,web,94.252.122.111
"3/12/23, 19:19:20",0200838753,-,Course: F1_BAINFOR-70 Web Development 2,System,Course viewed,The user with id '18577' viewed the course with id '5696'.,web,94.252.122.111
"3/12/23, 19:19:14",0200838753,-,Assignment: CA7: CRUD,Assignment,The status of the submission has been viewed.,The user with id '18577' has viewed the submission status page for the assignment with course module id '331039'.,web,94.252.122.111
"3/12/23, 19:19:14",0200838753,-,Assignment: CA7: CRUD,Assignment,Feedback viewed,The user with id '18577' viewed the feedback for the user with id '18577' for the assignment with course module id '331039'.,web,94.252.122.111
"3/12/23, 19:19:14",0200838753,-,Assignment: CA7: CRUD,Assignment,Course module viewed,The user with id '18577' viewed the 'assign' activity with course module id '331039'.,web,94.252.122.111
"3/12/23, 19:19:03",0200838753,-,Course: F1_BAINFOR-70 Web Development 2,System,Course viewed,The user with id '18577' viewed the course with id '5696'.,web,94.252.122.111
"3/12/23, 19:18:57",0200838753,-,Assignment: CA8: Performance,Assignment,The status of the submission has been viewed.,The user with id '18577' has viewed the submission status page for the assignment with course module id '332121'.,web,94.252.122.111
"3/12/23, 19:18:57",0200838753,-,Assignment: CA8: Performance,Assignment,Course module viewed,The user with id '18577' viewed the 'assign' activity with course module id '332121'.,web,94.252.122.111
"3/12/23, 19:18:49",0200838753,-,Course: F1_BAINFOR-70 Web Development 2,System,Course viewed,The user with id '18577' viewed the course with id '5696'.,web,94.252.122.111
"3/12/23, 14:24:32",021153080D,-,Assignment: CA8: Performance,Assignment,The status of the submission has been viewed.,The user with id '23393' has viewed the submission status page for the assignment with course module id '332121'.,web,87.67.189.191
"3/12/23, 14:24:32",021153080D,-,Assignment: CA8: Performance,Assignment,Course module viewed,The user with id '23393' viewed the 'assign' activity with course module id '332121'.,web,87.67.189.191
"3/12/23, 14:23:58",021153080D,-,Assignment: CA6: Flask API,Assignment,The status of the submission has been viewed.,The user with id '23393' has viewed the submission status page for the assignment with course module id '329877'.,web,87.67.189.191
"3/12/23, 14:23:58",021153080D,-,Assignment: CA6: Flask API,Assignment,Course module viewed,The user with id '23393' viewed the 'assign' activity with course module id '329877'.,web,87.67.189.191
"3/12/23, 14:23:52",021153080D,-,Course: F1_BAINFOR-70 Web Development 2,Assignment,Course module instance list viewed,The user with id '23393' viewed the instance list for the module 'assign' in the course with id '5696'.,web,87.67.189.191
"3/12/23, 14:23:41",021153080D,-,Course: F1_BAINFOR-70 Web Development 2,System,Course viewed,The user with id '23393' viewed the course with id '5696'.,web,87.67.189.191
"3/12/23, 11:47:38",021145823F,-,Assignment: CA8: Performance,Assignment,The status of the submission has been viewed.,The user with id '23334' has viewed the submission status page for the assignment with course module id '332121'.,web,94.252.122.10
"3/12/23, 11:47:38",021145823F,-,Assignment: CA8: Performance,Assignment,Course module viewed,The user with id '23334' viewed the 'assign' activity with course module id '332121'.,web,94.252.122.10
"3/12/23, 11:47:33",021145823F,-,Course: F1_BAINFOR-70 Web Development 2,System,Course viewed,The user with id '23334' viewed the course with id '5696'.,web,94.252.122.10
"2/12/23, 11:11:29",0210424407,-,Course: F1_BAINFOR-70 Web Development 2,System,Course viewed,The user with id '22388' viewed the course with id '5696'.,web,178.249.193.128
"1/12/23, 21:09:26",0211428539,-,Assignment: CA8: Performance,Assignment,The status of the submission has been viewed.,The user with id '23481' has viewed the submission status page for the assignment with course module id '332121'.,web,94.61.13.24
"1/12/23, 21:09:26",0211428539,-,Assignment: CA8: Performance,Assignment,Course module viewed,The user with id '23481' viewed the 'assign' activity with course module id '332121'.,web,94.61.13.24
"1/12/23, 21:08:28",0211428539,-,Assignment: CA3: MySQL,Assignment,The status of the submission has been viewed.,The user with id '23481' has viewed the submission status page for the assignment with course module id '325075'.,web,94.61.13.24
"1/12/23, 21:08:28",0211428539,-,Assignment: CA3: MySQL,Assignment,Feedback viewed,The user with id '23481' viewed the feedback for the user with id '23481' for the assignment with course module id '325075'.,web,94.61.13.24
"1/12/23, 21:08:28",0211428539,-,Assignment: CA3: MySQL,Assignment,Course module viewed,The user with id '23481' viewed the 'assign' activity with course module id '325075'.,web,94.61.13.24
"1/12/23, 21:07:01",0211428539,-,Assignment: CA6: Flask API,Assignment,The status of the submission has been viewed.,The user with id '23481' has viewed the submission status page for the assignment with course module id '329877'.,web,94.61.13.24
"1/12/23, 21:07:01",0211428539,-,Assignment: CA6: Flask API,Assignment,Feedback viewed,The user with id '23481' viewed the feedback for the user with id '23481' for the assignment with course module id '329877'.,web,94.61.13.24
"1/12/23, 21:07:01",0211428539,-,Assignment: CA6: Flask API,Assignment,Course module viewed,The user with id '23481' viewed the 'assign' activity with course module id '329877'.,web,94.61.13.24
"1/12/23, 21:06:58",0211428539,-,Assignment: CA7: CRUD,Assignment,The status of the submission has been viewed.,The user with id '23481' has viewed the submission status page for the assignment with course module id '331039'.,web,94.61.13.24
"1/12/23, 21:06:58",0211428539,-,Assignment: CA7: CRUD,Assignment,Feedback viewed,The user with id '23481' viewed the feedback for the user with id '23481' for the assignment with course module id '331039'.,web,94.61.13.24
"1/12/23, 21:06:58",0211428539,-,Assignment: CA7: CRUD,Assignment,Course module viewed,The user with id '23481' viewed the 'assign' activity with course module id '331039'.,web,94.61.13.24
"1/12/23, 21:05:07",0211428539,-,Assignment: CA8: Performance,Assignment,The status of the submission has been viewed.,The user with id '23481' has viewed the submission status page for the assignment with course module id '332121'.,web,94.61.13.24
"1/12/23, 21:05:07",0211428539,-,Assignment: CA8: Performance,Assignment,Course module viewed,The user with id '23481' viewed the 'assign' activity with course module id '332121'.,web,94.61.13.24
"1/12/23, 21:03:45",0211428539,-,Course: F1_BAINFOR-70 Web Development 2,System,Course viewed,The user with id '23481' viewed the course with id '5696'.,web,94.61.13.24
"1/12/23, 16:11:43",021155815C,-,Assignment: CA8: Performance,Assignment,The status of the submission has been viewed.,The user with id '22995' has viewed the submission status page for the assignment with course module id '332121'.,web,10.187.64.186
"1/12/23, 16:11:43",021155815C,-,Assignment: CA8: Performance,Assignment,Course module viewed,The user with id '22995' viewed the 'assign' activity with course module id '332121'.,web,10.187.64.186
"1/12/23, 16:11:38",021155815C,-,Course: F1_BAINFOR-70 Web Development 2,System,Course viewed,The user with id '22995' viewed the course with id '5696'.,web,10.187.64.186
"1/12/23, 16:06:34",021155815C,-,Assignment: CA8: Performance,Assignment,The status of the submission has been viewed.,The user with id '22995' has viewed the submission status page for the assignment with course module id '332121'.,web,10.187.64.186
"1/12/23, 16:06:34",021155815C,-,Assignment: CA8: Performance,Assignment,Course module viewed,The user with id '22995' viewed the 'assign' activity with course module id '332121'.,web,10.187.64.186
"1/12/23, 16:06:27",021155815C,-,Course: F1_BAINFOR-70 Web Development 2,System,Course viewed,The user with id '22995' viewed the course with id '5696'.,web,10.187.64.186
"1/12/23, 13:40:22",0210424407,-,Assignment: CA8: Performance,Assignment,The status of the submission has been viewed.,The user with id '22388' has viewed the submission status page for the assignment with course module id '332121'.,web,10.167.0.208
"1/12/23, 13:40:22",0210424407,-,Assignment: CA8: Performance,Assignment,Course module viewed,The user with id '22388' viewed the 'assign' activity with course module id '332121'.,web,10.167.0.208
"1/12/23, 13:40:18",0210424407,-,Course: F1_BAINFOR-70 Web Development 2,System,Course viewed,The user with id '22388' viewed the course with id '5696'.,web,10.167.0.208
"1/12/23, 13:28:54",0210208650,-,Assignment: CA8: Performance,Assignment,The status of the submission has been viewed.,The user with id '24246' has viewed the submission status page for the assignment with course module id '332121'.,web,90.6.163.216
"1/12/23, 13:28:54",0210208650,-,Assignment: CA8: Performance,Assignment,Course module viewed,The user with id '24246' viewed the 'assign' activity with course module id '332121'.,web,90.6.163.216
"1/12/23, 13:28:42",0210208650,-,Course: F1_BAINFOR-70 Web Development 2,System,Course viewed,The user with id '24246' viewed the course with id '5696'.,web,90.6.163.216
"1/12/23, 10:23:11",021060141F,-,Course: F1_BAINFOR-70 Web Development 2,System,Course viewed,The user with id '22861' viewed the course with id '5696'.,web,158.64.182.78
"1/12/23, 10:23:04",021060141F,-,Assignment: CA7: CRUD,Assignment,The status of the submission has been viewed.,The user with id '22861' has viewed the submission status page for the assignment with course module id '331039'.,web,158.64.182.78
"1/12/23, 10:23:04",021060141F,-,Assignment: CA7: CRUD,Assignment,Feedback viewed,The user with id '22861' viewed the feedback for the user with id '22861' for the assignment with course module id '331039'.,web,158.64.182.78
"1/12/23, 10:23:04",021060141F,-,Assignment: CA7: CRUD,Assignment,Course module viewed,The user with id '22861' viewed the 'assign' activity with course module id '331039'.,web,158.64.182.78
"1/12/23, 10:22:57",021060141F,-,Course: F1_BAINFOR-70 Web Development 2,System,Course viewed,The user with id '22861' viewed the course with id '5696'.,web,158.64.182.78
"1/12/23, 08:45:48",0210424407,-,Assignment: CA8: Performance,Assignment,The status of the submission has been viewed.,The user with id '22388' has viewed the submission status page for the assignment with course module id '332121'.,web,10.167.0.208
"1/12/23, 08:45:48",0210424407,-,Assignment: CA8: Performance,Assignment,Course module viewed,The user with id '22388' viewed the 'assign' activity with course module id '332121'.,web,10.167.0.208
"1/12/23, 08:45:41",0210424407,-,Choice: Which of the following measures can help to strengthen user authentication?,Choice,Course module viewed,The user with id '22388' viewed the 'choice' activity with course module id '323611'.,web,10.167.0.208
"1/12/23, 08:45:41",0210424407,-,Choice: Which of the following measures can help to strengthen user authentication?,Choice,Choice answer added,The user with id '22388' has added the option with id '16388' for the               user with id '22388' from the choice activity with course module id '323611'.,web,10.167.0.208
"1/12/23, 08:44:59",0210424407,-,Choice: Which of the following measures can help to strengthen user authentication?,Choice,Course module viewed,The user with id '22388' viewed the 'choice' activity with course module id '323611'.,web,10.167.0.208
"1/12/23, 08:44:55",0210424407,-,Course: F1_BAINFOR-70 Web Development 2,System,Course viewed,The user with id '22388' viewed the course with id '5696'.,web,10.167.0.208
"1/12/23, 08:44:53",0210424407,-,Choice: Which of the following tasks happens the earliest in software localization?,Choice,Course module viewed,The user with id '22388' viewed the 'choice' activity with course module id '323600'.,web,10.167.0.208
"1/12/23, 08:44:49",0210424407,-,Course: F1_BAINFOR-70 Web Development 2,System,Course viewed,The user with id '22388' viewed the course with id '5696'.,web,10.167.0.208
"1/12/23, 05:30:12",0210424407,-,Assignment: CA8: Performance,Assignment,The status of the submission has been viewed.,The user with id '22388' has viewed the submission status page for the assignment with course module id '332121'.,web,178.249.193.104
"1/12/23, 05:30:12",0210424407,-,Assignment: CA8: Performance,Assignment,Course module viewed,The user with id '22388' viewed the 'assign' activity with course module id '332121'.,web,178.249.193.104
"1/12/23, 05:29:43",0210424407,-,Course: F1_BAINFOR-70 Web Development 2,System,Course viewed,The user with id '22388' viewed the course with id '5696'.,web,178.249.193.104
"1/12/23, 00:53:19",0211442503,-,Course: F1_BAINFOR-70 Web Development 2,System,Course viewed,The user with id '22994' viewed the course with id '5696'.,web,94.252.122.199
"1/12/23, 00:53:08",0211442503,-,Course: F1_BAINFOR-70 Web Development 2,System,User profile viewed,The user with id '22994' viewed the profile for the user with id '28420' in the course with id '5696'.,web,94.252.122.199
"1/12/23, 00:53:03",0211442503,-,Assignment: CA7: CRUD,Assignment,The status of the submission has been viewed.,The user with id '22994' has viewed the submission status page for the assignment with course module id '331039'.,web,94.252.122.199
"1/12/23, 00:53:03",0211442503,-,Assignment: CA7: CRUD,Assignment,Feedback viewed,The user with id '22994' viewed the feedback for the user with id '22994' for the assignment with course module id '331039'.,web,94.252.122.199
"1/12/23, 00:53:03",0211442503,-,Assignment: CA7: CRUD,Assignment,Course module viewed,The user with id '22994' viewed the 'assign' activity with course module id '331039'.,web,94.252.122.199
"1/12/23, 00:31:18",021154835B,-,Assignment: CA7: CRUD,Assignment,The status of the submission has been viewed.,The user with id '24157' has viewed the submission status page for the assignment with course module id '331039'.,web,77.131.3.5
"1/12/23, 00:31:18",021154835B,-,Assignment: CA7: CRUD,Assignment,Feedback viewed,The user with id '24157' viewed the feedback for the user with id '24157' for the assignment with course module id '331039'.,web,77.131.3.5
"1/12/23, 00:31:18",021154835B,-,Assignment: CA7: CRUD,Assignment,Course module viewed,The user with id '24157' viewed the 'assign' activity with course module id '331039'.,web,77.131.3.5
"30/11/23, 22:52:40",0210192813,-,Assignment: CA6: Flask API,Assignment,The status of the submission has been viewed.,The user with id '22338' has viewed the submission status page for the assignment with course module id '329877'.,web,146.0.191.103
"30/11/23, 22:52:40",0210192813,-,Assignment: CA6: Flask API,Assignment,Feedback viewed,The user with id '22338' viewed the feedback for the user with id '22338' for the assignment with course module id '329877'.,web,146.0.191.103
"30/11/23, 22:52:40",0210192813,-,Assignment: CA6: Flask API,Assignment,Course module viewed,The user with id '22338' viewed the 'assign' activity with course module id '329877'.,web,146.0.191.103
"30/11/23, 22:52:29",0210192813,-,Assignment: CA7: CRUD,Assignment,The status of the submission has been viewed.,The user with id '22338' has viewed the submission status page for the assignment with course module id '331039'.,web,146.0.191.103
"30/11/23, 22:52:29",0210192813,-,Assignment: CA7: CRUD,Assignment,Course module viewed,The user with id '22338' viewed the 'assign' activity with course module id '331039'.,web,146.0.191.103
"30/11/23, 22:52:25",0210192813,-,Course: F1_BAINFOR-70 Web Development 2,System,Course viewed,The user with id '22338' viewed the course with id '5696'.,web,146.0.191.103
"30/11/23, 21:14:58",0210424407,-,Assignment: CA8: Performance,Assignment,The status of the submission has been viewed.,The user with id '22388' has viewed the submission status page for the assignment with course module id '332121'.,web,178.249.193.104
"30/11/23, 21:14:57",0210424407,-,Assignment: CA8: Performance,Assignment,Course module viewed,The user with id '22388' viewed the 'assign' activity with course module id '332121'.,web,178.249.193.104
"30/11/23, 21:14:42",0210424407,-,Assignment: CA7: CRUD,Assignment,The status of the submission has been viewed.,The user with id '22388' has viewed the submission status page for the assignment with course module id '331039'.,web,178.249.193.104
"30/11/23, 21:14:42",0210424407,-,Assignment: CA7: CRUD,Assignment,Feedback viewed,The user with id '22388' viewed the feedback for the user with id '22388' for the assignment with course module id '331039'.,web,178.249.193.104
"30/11/23, 21:14:41",0210424407,-,Assignment: CA7: CRUD,Assignment,Course module viewed,The user with id '22388' viewed the 'assign' activity with course module id '331039'.,web,178.249.193.104
"30/11/23, 21:14:36",0210424407,-,Course: F1_BAINFOR-70 Web Development 2,System,Course viewed,The user with id '22388' viewed the course with id '5696'.,web,178.249.193.104
"30/11/23, 21:14:23",0210424407,-,Forum: Announcements,Forum,Discussion viewed,The user with id '22388' has viewed the discussion with id '117533' in the forum with course module id '219290'.,web,178.249.193.104
"30/11/23, 18:53:25",0211442503,-,Assignment: CA7: CRUD,Assignment,The status of the submission has been viewed.,The user with id '22994' has viewed the submission status page for the assignment with course module id '331039'.,web,94.252.122.199
"30/11/23, 18:53:25",0211442503,-,Assignment: CA7: CRUD,Assignment,Feedback viewed,The user with id '22994' viewed the feedback for the user with id '22994' for the assignment with course module id '331039'.,web,94.252.122.199
"30/11/23, 18:53:25",0211442503,-,Assignment: CA7: CRUD,Assignment,Course module viewed,The user with id '22994' viewed the 'assign' activity with course module id '331039'.,web,94.252.122.199
"30/11/23, 18:53:22",0211442503,-,Course: F1_BAINFOR-70 Web Development 2,System,Course viewed,The user with id '22994' viewed the course with id '5696'.,web,94.252.122.199
"30/11/23, 18:53:19",0211442503,-,Assignment: CA8: Performance,Assignment,The status of the submission has been viewed.,The user with id '22994' has viewed the submission status page for the assignment with course module id '332121'.,web,94.252.122.199
"30/11/23, 18:53:19",0211442503,-,Assignment: CA8: Performance,Assignment,Course module viewed,The user with id '22994' viewed the 'assign' activity with course module id '332121'.,web,94.252.122.199
"30/11/23, 18:53:16",0211442503,-,Course: F1_BAINFOR-70 Web Development 2,System,Course viewed,The user with id '22994' viewed the course with id '5696'.,web,94.252.122.199
"30/11/23, 17:55:45",0210268500,-,Course: F1_BAINFOR-70 Web Development 2,System,Course viewed,The user with id '22257' viewed the course with id '5696'.,web,104.28.40.69
"30/11/23, 17:55:41",0210268500,-,Assignment: CA7: CRUD,Assignment,The status of the submission has been viewed.,The user with id '22257' has viewed the submission status page for the assignment with course module id '331039'.,web,104.28.40.69
"30/11/23, 17:55:41",0210268500,-,Assignment: CA7: CRUD,Assignment,Feedback viewed,The user with id '22257' viewed the feedback for the user with id '22257' for the assignment with course module id '331039'.,web,104.28.40.69
"30/11/23, 17:55:41",0210268500,-,Assignment: CA7: CRUD,Assignment,Course module viewed,The user with id '22257' viewed the 'assign' activity with course module id '331039'.,web,104.28.40.69
